Ngày,Mã tỉnh,Tên tỉnh,Mã phường,Tên phường,Lượt khám chữa bệnh
11/04/2025,75,Đồng Nai,25996,Phường Tân Phong,69
11/04/2025,75,Đồng Nai,25999,Phường Tân Biên,10
11/04/2025,75,Đồng Nai,26095,Phường Suối Tre,1126
11/04/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,369
11/04/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,724
11/04/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,427
11/04/2025,75,Đồng Nai,26272,Xã Hố Nai 3,25
11/04/2025,75,Đồng Nai,26275,Xã Tây Hoà,1
11/04/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,567
11/04/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,15
11/04/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,473
11/04/2025,75,Đồng Nai,26377,Phường Phước Tân,48
11/04/2025,75,Đồng Nai,26452,Xã Suối Cát,795
11/05/2025,75,Đồng Nai,25996,Phường Tân Phong,248
11/05/2025,75,Đồng Nai,25999,Phường Tân Biên,6
11/05/2025,75,Đồng Nai,26029,Phường Thống Nhất,301
11/05/2025,75,Đồng Nai,26068,Phường Hóa An,123
11/05/2025,75,Đồng Nai,26095,Phường Suối Tre,420
11/05/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,87
11/05/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,66
11/05/2025,75,Đồng Nai,26272,Xã Hố Nai 3,143
11/05/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,40
11/05/2025,75,Đồng Nai,26362,Xã Sông Ray,19
11/05/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,46
11/05/2025,75,Đồng Nai,26374,Phường Tam Phước,110
11/05/2025,75,Đồng Nai,26377,Phường Phước Tân,2
11/05/2025,75,Đồng Nai,26416,Xã Phước Bình,58
11/05/2025,75,Đồng Nai,26440,Xã Xuân Trường,17
11/05/2025,75,Đồng Nai,26452,Xã Suối Cát,42
11/05/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,327
11/05/2025,75,Đồng Nai,26485,Xã Phú Hội,2
11/05/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,98
11/06/2025,75,Đồng Nai,25996,Phường Tân Phong,293
11/06/2025,75,Đồng Nai,26017,Phường Tam Hiệp,73
11/06/2025,75,Đồng Nai,26020,Phường Long Bình,36
11/06/2025,75,Đồng Nai,26029,Phường Thống Nhất,4
11/06/2025,75,Đồng Nai,26050,Phường An Bình,94
11/06/2025,75,Đồng Nai,26056,Phường Long Bình Tân,133
11/06/2025,75,Đồng Nai,26068,Phường Hóa An,345
11/06/2025,75,Đồng Nai,26095,Phường Suối Tre,522
11/06/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,651
11/06/2025,75,Đồng Nai,26239,Xã Túc Trưng,119
11/06/2025,75,Đồng Nai,26272,Xã Hố Nai 3,647
11/06/2025,75,Đồng Nai,26296,Xã An Viễn,150
11/06/2025,75,Đồng Nai,26299,Xã Gia Tân 1,35
11/06/2025,75,Đồng Nai,26311,Xã Quang Trung,8
11/06/2025,75,Đồng Nai,26317,Xã Hưng Lộc,77
11/06/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,506
11/06/2025,75,Đồng Nai,26362,Xã Sông Ray,88
11/06/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,550
11/06/2025,75,Đồng Nai,26374,Phường Tam Phước,108
11/06/2025,75,Đồng Nai,26377,Phường Phước Tân,59
11/06/2025,75,Đồng Nai,26416,Xã Phước Bình,73
11/06/2025,75,Đồng Nai,26452,Xã Suối Cát,8
11/06/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,353
11/06/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,60
11/07/2025,75,Đồng Nai,25996,Phường Tân Phong,19
11/07/2025,75,Đồng Nai,26017,Phường Tam Hiệp,78
11/07/2025,75,Đồng Nai,26056,Phường Long Bình Tân,93
11/07/2025,75,Đồng Nai,26068,Phường Hóa An,3
11/07/2025,75,Đồng Nai,26095,Phường Suối Tre,54
11/07/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,399
11/07/2025,75,Đồng Nai,26188,Xã Thạnh Phú,43
11/07/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,10
11/07/2025,75,Đồng Nai,26272,Xã Hố Nai 3,150
11/07/2025,75,Đồng Nai,26296,Xã An Viễn,83
11/07/2025,75,Đồng Nai,26311,Xã Quang Trung,173
11/07/2025,75,Đồng Nai,26317,Xã Hưng Lộc,2
11/07/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,21
11/07/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,10
11/07/2025,75,Đồng Nai,26374,Phường Tam Phước,88
11/07/2025,75,Đồng Nai,26377,Phường Phước Tân,37
11/07/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,212
11/07/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,3
11/08/2023,75,Đồng Nai,26248,Thị Trấn Trảng Bom,2
11/08/2025,75,Đồng Nai,25993,Phường Trảng Dài,291
11/08/2025,75,Đồng Nai,25996,Phường Tân Phong,656
11/08/2025,75,Đồng Nai,26017,Phường Tam Hiệp,5
11/08/2025,75,Đồng Nai,26029,Phường Thống Nhất,4
11/08/2025,75,Đồng Nai,26050,Phường An Bình,75
11/08/2025,75,Đồng Nai,26056,Phường Long Bình Tân,1228
11/08/2025,75,Đồng Nai,26068,Phường Hóa An,239
11/08/2025,75,Đồng Nai,26095,Phường Suối Tre,3034
11/08/2025,75,Đồng Nai,26188,Xã Thạnh Phú,639
11/08/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,692
11/08/2025,75,Đồng Nai,26272,Xã Hố Nai 3,892
11/08/2025,75,Đồng Nai,26296,Xã An Viễn,120
11/08/2025,75,Đồng Nai,26311,Xã Quang Trung,226
11/08/2025,75,Đồng Nai,26317,Xã Hưng Lộc,152
11/08/2025,75,Đồng Nai,26362,Xã Sông Ray,33
11/08/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,539
11/08/2025,75,Đồng Nai,26416,Xã Phước Bình,99
11/08/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,460
11/08/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,112
11/09/2025,75,Đồng Nai,25993,Phường Trảng Dài,266
11/09/2025,75,Đồng Nai,25996,Phường Tân Phong,54
11/09/2025,75,Đồng Nai,26068,Phường Hóa An,149
11/09/2025,75,Đồng Nai,26095,Phường Suối Tre,842
11/09/2025,75,Đồng Nai,26188,Xã Thạnh Phú,77
11/09/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,489
11/09/2025,75,Đồng Nai,26272,Xã Hố Nai 3,133
11/09/2025,75,Đồng Nai,26296,Xã An Viễn,94
11/09/2025,75,Đồng Nai,26317,Xã Hưng Lộc,100
11/09/2025,75,Đồng Nai,26362,Xã Sông Ray,124
11/09/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,347
11/09/2025,75,Đồng Nai,26389,Xã Long Đức,64
11/09/2025,75,Đồng Nai,26416,Xã Phước Bình,92
11/09/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,65
11/10/2024,75,Đồng Nai,26248,Thị Trấn Trảng Bom,1
12/01/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,54
12/01/2025,75,Đồng Nai,26452,Xã Suối Cát,55
12/02/2025,75,Đồng Nai,25993,Phường Trảng Dài,44
12/02/2025,75,Đồng Nai,26080,Phường Xuân An,1
12/02/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,93
12/02/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,493
12/02/2025,75,Đồng Nai,26452,Xã Suối Cát,650
12/03/2025,75,Đồng Nai,25996,Phường Tân Phong,7
12/03/2025,75,Đồng Nai,26026,Phường Tân Mai,564
12/03/2025,75,Đồng Nai,26080,Phường Xuân An,3
12/03/2025,75,Đồng Nai,26095,Phường Suối Tre,1
12/03/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,1007
12/03/2025,75,Đồng Nai,26254,Xã Cây Gáo,4
12/03/2025,75,Đồng Nai,26377,Phường Phước Tân,2
12/03/2025,75,Đồng Nai,26452,Xã Suối Cát,702
12/04/2025,75,Đồng Nai,25999,Phường Tân Biên,9
12/04/2025,75,Đồng Nai,26095,Phường Suối Tre,187
12/04/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,98
12/04/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,193
12/04/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,30
12/04/2025,75,Đồng Nai,26272,Xã Hố Nai 3,16
12/04/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,161
12/04/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,32
12/04/2025,75,Đồng Nai,26377,Phường Phước Tân,4
12/04/2025,75,Đồng Nai,26452,Xã Suối Cát,62
12/04/2025,75,Đồng Nai,26485,Xã Phú Hội,3
12/05/2025,75,Đồng Nai,25993,Phường Trảng Dài,77
12/05/2025,75,Đồng Nai,25996,Phường Tân Phong,334
12/05/2025,75,Đồng Nai,25999,Phường Tân Biên,10
12/05/2025,75,Đồng Nai,26017,Phường Tam Hiệp,148
12/05/2025,75,Đồng Nai,26029,Phường Thống Nhất,679
12/05/2025,75,Đồng Nai,26056,Phường Long Bình Tân,1
12/05/2025,75,Đồng Nai,26068,Phường Hóa An,211
12/05/2025,75,Đồng Nai,26095,Phường Suối Tre,1479
12/05/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,445
12/05/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,425
12/05/2025,75,Đồng Nai,26272,Xã Hố Nai 3,261
12/05/2025,75,Đồng Nai,26299,Xã Gia Tân 1,32
12/05/2025,75,Đồng Nai,26311,Xã Quang Trung,33
12/05/2025,75,Đồng Nai,26317,Xã Hưng Lộc,13
12/05/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,631
12/05/2025,75,Đồng Nai,26362,Xã Sông Ray,108
12/05/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,511
12/05/2025,75,Đồng Nai,26374,Phường Tam Phước,257
12/05/2025,75,Đồng Nai,26377,Phường Phước Tân,46
12/05/2025,75,Đồng Nai,26389,Xã Long Đức,3
12/05/2025,75,Đồng Nai,26416,Xã Phước Bình,119
12/05/2025,75,Đồng Nai,26440,Xã Xuân Trường,61
12/05/2025,75,Đồng Nai,26449,Xã Xuân Tâm,2
12/05/2025,75,Đồng Nai,26452,Xã Suối Cát,12
12/05/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,386
12/05/2025,75,Đồng Nai,26485,Xã Phú Hội,5
12/05/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,104
12/06/2025,75,Đồng Nai,25996,Phường Tân Phong,311
12/06/2025,75,Đồng Nai,26017,Phường Tam Hiệp,85
12/06/2025,75,Đồng Nai,26020,Phường Long Bình,46
12/06/2025,75,Đồng Nai,26029,Phường Thống Nhất,5
12/06/2025,75,Đồng Nai,26050,Phường An Bình,242
12/06/2025,75,Đồng Nai,26056,Phường Long Bình Tân,168
12/06/2025,75,Đồng Nai,26068,Phường Hóa An,330
12/06/2025,75,Đồng Nai,26095,Phường Suối Tre,1340
12/06/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,1194
12/06/2025,75,Đồng Nai,26239,Xã Túc Trưng,104
12/06/2025,75,Đồng Nai,26272,Xã Hố Nai 3,602
12/06/2025,75,Đồng Nai,26296,Xã An Viễn,198
12/06/2025,75,Đồng Nai,26299,Xã Gia Tân 1,47
12/06/2025,75,Đồng Nai,26311,Xã Quang Trung,163
12/06/2025,75,Đồng Nai,26317,Xã Hưng Lộc,92
12/06/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,502
12/06/2025,75,Đồng Nai,26362,Xã Sông Ray,117
12/06/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,521
12/06/2025,75,Đồng Nai,26374,Phường Tam Phước,124
12/06/2025,75,Đồng Nai,26377,Phường Phước Tân,29
12/06/2025,75,Đồng Nai,26416,Xã Phước Bình,10
12/06/2025,75,Đồng Nai,26452,Xã Suối Cát,22
12/06/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,385
12/06/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,87
12/07/2025,75,Đồng Nai,25996,Phường Tân Phong,3
12/07/2025,75,Đồng Nai,26017,Phường Tam Hiệp,70
12/07/2025,75,Đồng Nai,26056,Phường Long Bình Tân,471
12/07/2025,75,Đồng Nai,26068,Phường Hóa An,2
12/07/2025,75,Đồng Nai,26095,Phường Suối Tre,38
12/07/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,107
12/07/2025,75,Đồng Nai,26188,Xã Thạnh Phú,57
12/07/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,11
12/07/2025,75,Đồng Nai,26272,Xã Hố Nai 3,209
12/07/2025,75,Đồng Nai,26296,Xã An Viễn,96
12/07/2025,75,Đồng Nai,26299,Xã Gia Tân 1,3
12/07/2025,75,Đồng Nai,26311,Xã Quang Trung,160
12/07/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,12
12/07/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,6
12/07/2025,75,Đồng Nai,26374,Phường Tam Phước,100
12/07/2025,75,Đồng Nai,26377,Phường Phước Tân,3
12/07/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,5
12/07/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,8
12/08/2023,75,Đồng Nai,26248,Thị Trấn Trảng Bom,1
12/08/2025,75,Đồng Nai,25993,Phường Trảng Dài,233
12/08/2025,75,Đồng Nai,25996,Phường Tân Phong,399
12/08/2025,75,Đồng Nai,26056,Phường Long Bình Tân,1019
12/08/2025,75,Đồng Nai,26068,Phường Hóa An,159
12/08/2025,75,Đồng Nai,26095,Phường Suối Tre,2113
12/08/2025,75,Đồng Nai,26188,Xã Thạnh Phú,271
12/08/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,672
12/08/2025,75,Đồng Nai,26272,Xã Hố Nai 3,671
12/08/2025,75,Đồng Nai,26296,Xã An Viễn,16
12/08/2025,75,Đồng Nai,26311,Xã Quang Trung,168
12/08/2025,75,Đồng Nai,26317,Xã Hưng Lộc,114
12/08/2025,75,Đồng Nai,26362,Xã Sông Ray,10
12/08/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,529
12/08/2025,75,Đồng Nai,26416,Xã Phước Bình,106
12/08/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,9
12/08/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,87
12/09/2024,75,Đồng Nai,26248,Thị Trấn Trảng Bom,1
12/09/2025,75,Đồng Nai,25993,Phường Trảng Dài,18
12/09/2025,75,Đồng Nai,26188,Xã Thạnh Phú,45
12/09/2025,75,Đồng Nai,26389,Xã Long Đức,33
12/10/2023,75,Đồng Nai,26248,Thị Trấn Trảng Bom,2
13/01/2025,75,Đồng Nai,26080,Phường Xuân An,3
13/01/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,1
13/01/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,589
13/01/2025,75,Đồng Nai,26452,Xã Suối Cát,776
13/02/2025,75,Đồng Nai,25993,Phường Trảng Dài,47
13/02/2025,75,Đồng Nai,26026,Phường Tân Mai,9
13/02/2025,75,Đồng Nai,26080,Phường Xuân An,1
13/02/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,95
13/02/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,577
13/02/2025,75,Đồng Nai,26452,Xã Suối Cát,692
13/03/2019,75,Đồng Nai,26248,Thị Trấn Trảng Bom,1
13/03/2025,75,Đồng Nai,25996,Phường Tân Phong,5
13/03/2025,75,Đồng Nai,26026,Phường Tân Mai,6
13/03/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,939
13/03/2025,75,Đồng Nai,26254,Xã Cây Gáo,4
13/03/2025,75,Đồng Nai,26452,Xã Suối Cát,605
13/04/2025,75,Đồng Nai,25999,Phường Tân Biên,4
13/04/2025,75,Đồng Nai,26008,Phường Tân Hiệp,1
13/04/2025,75,Đồng Nai,26068,Phường Hóa An,2
13/04/2025,75,Đồng Nai,26095,Phường Suối Tre,488
13/04/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,96
13/04/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,72
13/04/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,119
13/04/2025,75,Đồng Nai,26272,Xã Hố Nai 3,20
13/04/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,62
13/04/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,1
13/04/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,111
13/04/2025,75,Đồng Nai,26377,Phường Phước Tân,1
13/04/2025,75,Đồng Nai,26452,Xã Suối Cát,59
13/04/2025,75,Đồng Nai,26485,Xã Phú Hội,17
13/05/2025,75,Đồng Nai,25993,Phường Trảng Dài,11
13/05/2025,75,Đồng Nai,25996,Phường Tân Phong,124
13/05/2025,75,Đồng Nai,25999,Phường Tân Biên,3
13/05/2025,75,Đồng Nai,26017,Phường Tam Hiệp,85
13/05/2025,75,Đồng Nai,26029,Phường Thống Nhất,548
13/05/2025,75,Đồng Nai,26068,Phường Hóa An,178
13/05/2025,75,Đồng Nai,26095,Phường Suối Tre,1337
13/05/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,468
13/05/2025,75,Đồng Nai,26188,Xã Thạnh Phú,35
13/05/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,332
13/05/2025,75,Đồng Nai,26272,Xã Hố Nai 3,131
13/05/2025,75,Đồng Nai,26311,Xã Quang Trung,263
13/05/2025,75,Đồng Nai,26317,Xã Hưng Lộc,81
13/05/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,570
13/05/2025,75,Đồng Nai,26362,Xã Sông Ray,95
13/05/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,477
13/05/2025,75,Đồng Nai,26374,Phường Tam Phước,185
13/05/2025,75,Đồng Nai,26377,Phường Phước Tân,35
13/05/2025,75,Đồng Nai,26452,Xã Suối Cát,23
13/05/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,343
13/05/2025,75,Đồng Nai,26479,Thị Trấn Hiệp Phước,1
13/05/2025,75,Đồng Nai,26485,Xã Phú Hội,140
13/05/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,72
13/06/2025,75,Đồng Nai,25996,Phường Tân Phong,261
13/06/2025,75,Đồng Nai,26002,Phường Hố Nai,2
13/06/2025,75,Đồng Nai,26017,Phường Tam Hiệp,91
13/06/2025,75,Đồng Nai,26020,Phường Long Bình,48
13/06/2025,75,Đồng Nai,26029,Phường Thống Nhất,24
13/06/2025,75,Đồng Nai,26050,Phường An Bình,75
13/06/2025,75,Đồng Nai,26056,Phường Long Bình Tân,119
13/06/2025,75,Đồng Nai,26068,Phường Hóa An,255
13/06/2025,75,Đồng Nai,26095,Phường Suối Tre,1035
13/06/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,704
13/06/2025,75,Đồng Nai,26239,Xã Túc Trưng,101
13/06/2025,75,Đồng Nai,26272,Xã Hố Nai 3,600
13/06/2025,75,Đồng Nai,26296,Xã An Viễn,91
13/06/2025,75,Đồng Nai,26299,Xã Gia Tân 1,52
13/06/2025,75,Đồng Nai,26311,Xã Quang Trung,146
13/06/2025,75,Đồng Nai,26317,Xã Hưng Lộc,74
13/06/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,594
13/06/2025,75,Đồng Nai,26362,Xã Sông Ray,82
13/06/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,642
13/06/2025,75,Đồng Nai,26374,Phường Tam Phước,76
13/06/2025,75,Đồng Nai,26377,Phường Phước Tân,33
13/06/2025,75,Đồng Nai,26416,Xã Phước Bình,97
13/06/2025,75,Đồng Nai,26452,Xã Suối Cát,17
13/06/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,386
13/06/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,65
13/07/2025,75,Đồng Nai,25996,Phường Tân Phong,10
13/07/2025,75,Đồng Nai,26017,Phường Tam Hiệp,1
13/07/2025,75,Đồng Nai,26029,Phường Thống Nhất,1
13/07/2025,75,Đồng Nai,26056,Phường Long Bình Tân,304
13/07/2025,75,Đồng Nai,26095,Phường Suối Tre,40
13/07/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,94
13/07/2025,75,Đồng Nai,26188,Xã Thạnh Phú,32
13/07/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,7
13/07/2025,75,Đồng Nai,26272,Xã Hố Nai 3,212
13/07/2025,75,Đồng Nai,26296,Xã An Viễn,52
13/07/2025,75,Đồng Nai,26311,Xã Quang Trung,111
13/07/2025,75,Đồng Nai,26317,Xã Hưng Lộc,7
13/07/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,14
13/07/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,12
13/07/2025,75,Đồng Nai,26377,Phường Phước Tân,3
13/07/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,1
13/07/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,4
13/08/2024,75,Đồng Nai,26248,Thị Trấn Trảng Bom,4
13/08/2025,75,Đồng Nai,25993,Phường Trảng Dài,484
13/08/2025,75,Đồng Nai,25996,Phường Tân Phong,91
13/08/2025,75,Đồng Nai,26017,Phường Tam Hiệp,74
13/08/2025,75,Đồng Nai,26029,Phường Thống Nhất,2
13/08/2025,75,Đồng Nai,26050,Phường An Bình,40
13/08/2025,75,Đồng Nai,26056,Phường Long Bình Tân,926
13/08/2025,75,Đồng Nai,26068,Phường Hóa An,182
13/08/2025,75,Đồng Nai,26095,Phường Suối Tre,455
13/08/2025,75,Đồng Nai,26188,Xã Thạnh Phú,141
13/08/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,610
13/08/2025,75,Đồng Nai,26272,Xã Hố Nai 3,657
13/08/2025,75,Đồng Nai,26296,Xã An Viễn,12
13/08/2025,75,Đồng Nai,26311,Xã Quang Trung,154
13/08/2025,75,Đồng Nai,26317,Xã Hưng Lộc,96
13/08/2025,75,Đồng Nai,26362,Xã Sông Ray,57
13/08/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,533
13/08/2025,75,Đồng Nai,26416,Xã Phước Bình,107
13/08/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,3
13/08/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,103
13/10/2023,75,Đồng Nai,26248,Thị Trấn Trảng Bom,1
14/01/2025,75,Đồng Nai,26080,Phường Xuân An,3
14/01/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,2
14/01/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,517
14/01/2025,75,Đồng Nai,26452,Xã Suối Cát,654
14/02/2025,75,Đồng Nai,26026,Phường Tân Mai,3
14/02/2025,75,Đồng Nai,26029,Phường Thống Nhất,1
14/02/2025,75,Đồng Nai,26080,Phường Xuân An,1
14/02/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,47
14/02/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,641
14/02/2025,75,Đồng Nai,26452,Xã Suối Cát,751
14/03/2024,75,Đồng Nai,26248,Thị Trấn Trảng Bom,1
14/03/2025,75,Đồng Nai,25996,Phường Tân Phong,2
14/03/2025,75,Đồng Nai,26026,Phường Tân Mai,10
14/03/2025,75,Đồng Nai,26080,Phường Xuân An,1
14/03/2025,75,Đồng Nai,26095,Phường Suối Tre,1
14/03/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,973
14/03/2025,75,Đồng Nai,26254,Xã Cây Gáo,30
14/03/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,1
14/03/2025,75,Đồng Nai,26452,Xã Suối Cát,652
14/04/2025,75,Đồng Nai,25993,Phường Trảng Dài,90
14/04/2025,75,Đồng Nai,25996,Phường Tân Phong,77
14/04/2025,75,Đồng Nai,25999,Phường Tân Biên,9
14/04/2025,75,Đồng Nai,26095,Phường Suối Tre,1642
14/04/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,379
14/04/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,728
14/04/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,590
14/04/2025,75,Đồng Nai,26272,Xã Hố Nai 3,102
14/04/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,608
14/04/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,3
14/04/2025,75,Đồng Nai,26362,Xã Sông Ray,10
14/04/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,492
14/04/2025,75,Đồng Nai,26377,Phường Phước Tân,32
14/04/2025,75,Đồng Nai,26452,Xã Suối Cát,812
14/05/2025,75,Đồng Nai,25996,Phường Tân Phong,260
14/05/2025,75,Đồng Nai,25999,Phường Tân Biên,10
14/05/2025,75,Đồng Nai,26017,Phường Tam Hiệp,87
14/05/2025,75,Đồng Nai,26029,Phường Thống Nhất,573
14/05/2025,75,Đồng Nai,26056,Phường Long Bình Tân,5
14/05/2025,75,Đồng Nai,26068,Phường Hóa An,161
14/05/2025,75,Đồng Nai,26095,Phường Suối Tre,1223
14/05/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,380
14/05/2025,75,Đồng Nai,26188,Xã Thạnh Phú,34
14/05/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,279
14/05/2025,75,Đồng Nai,26272,Xã Hố Nai 3,199
14/05/2025,75,Đồng Nai,26299,Xã Gia Tân 1,2
14/05/2025,75,Đồng Nai,26311,Xã Quang Trung,142
14/05/2025,75,Đồng Nai,26317,Xã Hưng Lộc,67
14/05/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,8
14/05/2025,75,Đồng Nai,26362,Xã Sông Ray,98
14/05/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,423
14/05/2025,75,Đồng Nai,26374,Phường Tam Phước,168
14/05/2025,75,Đồng Nai,26377,Phường Phước Tân,36
14/05/2025,75,Đồng Nai,26452,Xã Suối Cát,31
